datetime,overall_sentiment_score,relevance_score,ticker_sentiment_score,affected_topic_relevance_score,distinct_news_count
2023-05-24 17:00:00,0.015,0.112,-0.0845,0.4108,2
2023-05-24 21:00:00,0.1857,0.074,0.117,0.5793,1
2023-05-25 02:00:00,-0.1109,0.0693,0.0,0.6513,1
2023-05-25 03:00:00,-0.1134,0.0707,0.0,0.6513,1
2023-05-25 04:00:00,-0.1121,0.108,0.0114,0.5949,1
2023-05-25 05:00:00,-0.0608,0.0555,-0.035,0.6867,1
2023-05-25 10:00:00,-0.1114,0.059,0.157,0.5682,1
2023-05-25 11:00:00,0.0396,0.2827,0.183,0.5355,2
2023-05-25 12:00:00,-0.075,0.0709,-0.1699,0.3684,1
2023-05-25 13:00:00,-0.0068,0.1693,0.1001,0.4392,3
2023-05-25 14:00:00,0.1405,0.3863,0.106,0.4288,1
2023-05-25 15:00:00,-0.0148,0.0727,0.0269,0.7107,1
2023-05-25 16:00:00,-0.1212,0.0703,-0.0072,0.5385,1
2023-05-25 17:00:00,0.0048,0.0979,0.1552,0.3999,2
2023-05-25 18:00:00,0.281,0.2208,0.22,0.7633,1
2023-05-25 19:00:00,0.2107,0.4542,0.248,0.5664,1
2023-05-26 02:00:00,0.0388,0.0629,0.0,0.5265,2
2023-05-26 03:00:00,0.0417,0.0718,0.1077,0.6633,1
2023-05-26 05:00:00,0.155,0.0912,0.1457,0.4893,2
2023-05-26 09:00:00,0.2198,0.2489,0.2356,0.4849,1
2023-05-26 10:00:00,0.0623,0.2046,0.1217,0.6181,2
2023-05-26 11:00:00,0.046,0.1036,-0.0476,0.3836,1
2023-05-26 14:00:00,0.2116,0.2984,0.144,0.5168,2
2023-05-26 15:00:00,0.0178,0.0786,0.1046,0.5665,2
2023-05-26 16:00:00,0.241,0.2201,0.2136,0.4854,1
2023-05-26 20:00:00,0.1598,0.2349,0.2384,0.3905,2
2023-05-27 10:00:00,0.082,0.044,0.1497,0.3721,1
2023-05-27 15:00:00,0.0146,0.0697,0.0,0.5927,1
2023-05-27 16:00:00,0.1212,0.1894,0.1739,0.554,2
2023-05-27 18:00:00,0.2222,0.3249,0.2605,0.4955,1
2023-05-28 01:00:00,0.0583,0.0967,0.0364,0.3466,1
2023-05-28 09:00:00,0.2319,0.4723,0.3028,0.439,1
2023-05-28 15:00:00,0.1152,0.3399,0.2339,0.5197,2
2023-05-29 06:00:00,0.0683,0.2007,0.1379,0.4408,1
2023-05-29 10:00:00,0.0072,0.4065,0.1368,0.4178,1
2023-05-29 12:00:00,0.1195,0.299,0.2647,0.5045,2
2023-05-29 13:00:00,0.1596,0.6558,0.1643,0.3862,1
2023-05-29 15:00:00,0.353,0.0674,0.1362,0.5779,2
2023-05-29 17:00:00,0.012,0.0946,-0.0282,0.2891,1
2023-05-29 18:00:00,0.3715,0.0526,0.3319,0.6149,1
2023-05-29 19:00:00,0.1108,0.1247,0.0804,0.2939,1
2023-05-30 05:00:00,0.2268,0.3039,0.1583,0.4545,1
2023-05-30 07:00:00,0.3115,0.2085,0.2149,0.277,1
2023-05-30 09:00:00,0.1423,0.2778,0.1723,0.4995,11
2023-05-30 10:00:00,0.0951,0.1508,0.1418,0.4978,3
2023-05-30 11:00:00,0.1726,0.2584,0.2937,0.4065,4
2023-05-30 12:00:00,0.1959,0.2625,0.1002,0.4312,12
2023-05-30 13:00:00,0.2121,0.3776,0.2903,0.4138,11
2023-05-30 14:00:00,0.2196,0.3019,0.2034,0.495,13
2023-05-30 15:00:00,0.2163,0.4372,0.2537,0.5195,9
2023-05-30 16:00:00,0.1095,0.2736,0.1277,0.4895,6
2023-05-30 17:00:00,0.1997,0.354,0.2502,0.419,7
2023-05-30 18:00:00,0.2259,0.4422,0.2444,0.4368,4
2023-05-30 19:00:00,0.2299,0.6559,0.3346,0.6565,3
2023-05-30 20:00:00,0.1157,0.3529,0.2263,0.5951,4
2023-05-30 21:00:00,0.1092,0.2897,0.1357,0.4513,5
2023-05-30 22:00:00,0.2303,0.2523,0.2966,0.377,4
2023-06-06 15:00:00,0.0573,0.0822,0.0542,0.451,1
2023-06-07 14:00:00,0.1517,0.2448,0.1211,0.5439,1
2023-06-07 15:00:00,-0.0386,0.0684,0.0303,0.4673,1
2023-06-08 15:00:00,-0.0217,0.0423,-0.0267,0.5822,1
2023-06-13 01:00:00,0.2154,0.0259,0.1112,0.4287,1
2023-06-13 13:00:00,0.1443,0.1056,0.0467,0.3195,1
2023-06-13 17:00:00,0.0717,0.0443,0.077,0.4931,2
2023-06-15 10:00:00,-0.0479,0.0537,-0.02,0.6307,1
2023-06-16 10:00:00,0.1643,0.0346,0.0,0.4213,1
2023-06-16 16:00:00,0.0504,0.0399,0.0942,0.3682,1
2023-06-18 12:00:00,0.2315,0.1912,0.1308,0.4813,1
2023-06-22 23:00:00,0.0211,0.0269,0.084,0.4653,2
2023-06-23 00:00:00,0.201,0.0135,0.0364,0.5335,1
2023-06-23 11:00:00,0.0144,0.0491,0.0603,0.3654,1
2023-06-23 14:00:00,-0.0767,0.0416,-0.1174,0.495,1
2023-06-23 17:00:00,0.2755,0.0722,0.2992,0.4025,1
2023-06-23 18:00:00,0.1758,0.0591,0.0551,0.5753,1
2023-06-23 20:00:00,0.3677,0.0629,0.103,0.2896,1
2023-06-24 12:00:00,0.3524,0.052,0.0279,0.4879,1
2023-06-25 11:00:00,-0.0048,0.0405,0.0834,0.5316,1
2023-06-25 15:00:00,0.1013,0.0536,0.1918,0.6173,1
2023-06-26 15:00:00,0.1874,0.1471,0.1781,0.5507,2
2023-06-27 08:00:00,-0.0024,0.1791,0.1882,0.5019,1
2023-06-27 09:00:00,-0.246,0.2103,-0.3682,0.3845,1
2023-06-27 11:00:00,0.1604,0.1601,0.1936,0.3011,1
2023-06-27 14:00:00,0.1757,0.1186,0.1063,0.4844,1
2023-06-27 16:00:00,0.0024,0.0308,-0.0172,0.4854,1
2023-06-28 00:00:00,0.0484,0.0996,0.1057,0.3448,2
2023-06-28 02:00:00,-0.071,0.0738,0.2912,0.6628,1
2023-06-28 08:00:00,0.0024,0.3089,-0.0941,0.4607,1
2023-06-28 09:00:00,0.2695,0.183,0.2787,0.3527,1
2023-06-28 10:00:00,0.1429,0.1216,0.0641,0.5952,5
2023-06-28 11:00:00,0.0757,0.1665,-0.0101,0.4685,5
2023-06-28 12:00:00,0.099,0.1106,0.073,0.4933,2
2023-06-28 13:00:00,-0.0256,0.1904,-0.0253,0.4733,2
2023-06-28 14:00:00,0.1751,0.2608,0.0961,0.4377,6
2023-06-28 15:00:00,0.1812,0.1114,0.1498,0.4275,3
2023-06-28 17:00:00,0.1295,0.0641,0.1041,0.748,1
2023-06-28 18:00:00,0.0978,0.0901,-0.0223,0.4119,2
2023-06-28 19:00:00,0.1913,0.1759,0.2899,0.3623,1
2023-06-28 20:00:00,0.1445,0.1621,0.0781,0.4929,4
2023-06-28 23:00:00,0.1381,0.055,0.077,0.3696,1
2023-06-29 01:00:00,-0.1803,0.0644,0.0,0.6188,1
2023-06-29 03:00:00,0.2651,0.1163,0.068,0.585,1
2023-06-29 04:00:00,0.0967,0.1487,0.0505,0.4215,3
2023-06-29 05:00:00,0.0146,0.0519,0.0732,0.7146,1
2023-06-29 09:00:00,0.1379,0.265,0.0684,0.5345,5
2023-06-29 10:00:00,0.1307,0.0567,0.0839,0.4469,3
2023-06-29 11:00:00,0.187,0.194,0.1767,0.534,5
2023-06-29 12:00:00,0.088,0.122,0.0838,0.4711,5
2023-06-29 13:00:00,0.127,0.1448,0.1314,0.5185,9
2023-06-29 14:00:00,0.1135,0.1222,0.0519,0.5458,6
2023-06-29 15:00:00,0.2828,0.115,0.2039,0.3976,3
2023-06-29 16:00:00,0.2761,0.4379,0.2132,0.4131,2
2023-06-29 18:00:00,0.1667,0.1776,0.0813,0.6009,4
2023-06-29 19:00:00,0.2071,0.2359,0.1112,0.5275,2
2023-06-29 20:00:00,0.2459,0.2178,0.2579,0.665,1
2023-06-29 21:00:00,0.1691,0.4068,0.2212,0.5824,2
2023-06-29 23:00:00,0.1936,0.0716,0.1033,0.3694,1
2023-07-06 21:00:00,0.1167,0.0313,0.0771,0.5277,1
2023-07-10 14:00:00,-0.0511,0.0225,0.0219,0.5203,1
2023-07-11 19:00:00,0.148,0.1565,0.0041,0.2723,1
2023-07-12 09:00:00,0.2812,0.4942,0.4405,0.6311,1
2023-07-14 10:00:00,0.2689,0.0672,0.1113,0.8097,1
2023-07-14 11:00:00,0.0266,0.0521,0.1219,0.6036,1
2023-07-14 15:00:00,0.1171,0.0336,0.1572,0.4943,1
2023-07-14 16:00:00,0.2224,0.1743,0.1399,0.5004,1
2023-07-14 21:00:00,0.2079,0.2234,0.0969,0.4098,1
2023-07-17 09:00:00,0.2178,0.2161,0.1444,0.4939,1
2023-07-17 12:00:00,0.1413,0.1834,0.0935,0.4098,1
2023-07-17 18:00:00,0.0,0.042,0.0388,0.4558,1
2023-07-18 00:00:00,-0.0581,0.0513,0.2225,0.5392,1
2023-07-18 18:00:00,-0.0746,0.0286,0.0659,0.5444,1
2023-07-19 10:00:00,0.2024,0.3108,0.0,0.4517,1
2023-07-19 19:00:00,0.0648,0.0582,0.031,0.4144,1
2023-07-20 03:00:00,0.241,0.0191,0.0445,0.4619,1
2023-07-20 17:00:00,0.221,0.0691,0.0131,0.4337,1
2023-07-21 11:00:00,0.1163,0.2249,0.291,0.3167,1
2023-07-21 12:00:00,0.2527,0.1754,0.1898,0.5062,2
2023-07-24 10:00:00,0.0883,0.0869,-0.1046,0.372,2
2023-07-24 16:00:00,0.031,0.042,0.0158,0.4153,1
2023-07-25 12:00:00,0.0485,0.0233,0.0354,0.3857,1
2023-07-25 14:00:00,0.1582,0.2485,0.1039,0.629,1
2023-07-25 15:00:00,0.211,0.0983,0.2436,0.4505,1
2023-07-25 21:00:00,-0.031,0.1331,0.0937,0.4285,1
2023-07-26 09:00:00,0.1694,0.2149,0.0925,0.6316,1
2023-07-26 11:00:00,-0.0241,0.0838,0.126,0.4819,2
2023-07-27 01:00:00,0.3245,0.0182,0.1279,0.4106,1
2023-07-27 12:00:00,0.0855,0.2903,0.0179,0.3465,1
2023-07-27 14:00:00,0.1344,0.6881,0.2509,0.9246,1
2023-07-27 17:00:00,0.1839,0.039,0.0899,0.3422,2
2023-07-27 19:00:00,0.1995,0.146,0.1648,0.5819,2
2023-07-27 20:00:00,0.1432,0.1075,0.1194,0.3777,1
2023-07-27 21:00:00,0.2981,0.0033,0.0314,0.6632,1
2023-07-27 22:00:00,0.3365,0.1434,0.3237,0.4433,1
2023-07-28 00:00:00,0.2376,0.0681,0.3637,0.5419,1
2023-07-28 01:00:00,0.2085,0.0648,0.0981,0.5793,1
2023-07-28 05:00:00,0.3001,0.0044,0.1827,0.5285,2
2023-07-28 06:00:00,0.217,0.0372,0.0847,0.4805,3
2023-07-28 10:00:00,0.1954,0.2378,0.1982,0.6477,4
2023-07-28 11:00:00,0.1221,0.0781,0.1273,0.5196,1
2023-07-28 12:00:00,0.1572,0.142,0.1723,0.5235,3
2023-07-28 13:00:00,0.2894,0.6125,0.3001,0.5549,2
2023-07-28 14:00:00,0.0924,0.1256,0.1322,0.4067,3
2023-07-28 15:00:00,0.0423,0.1272,0.1034,0.5651,4
2023-07-28 16:00:00,0.3672,0.0538,0.1377,0.5564,1
2023-07-28 17:00:00,0.0862,0.1552,0.0071,0.5073,3
2023-07-28 20:00:00,0.1698,0.1309,0.0865,0.7397,1
2023-07-28 21:00:00,0.1812,0.0417,0.0847,0.2889,1
2023-07-28 22:00:00,0.2521,0.1765,0.1688,0.7168,1
2023-07-29 03:00:00,0.1435,0.0558,0.3851,0.4707,1
2023-07-29 10:00:00,0.2528,0.055,0.105,0.6129,1
2023-07-29 11:00:00,0.1628,0.0922,0.0798,0.6167,3
2023-07-29 12:00:00,0.2077,0.1175,0.0256,0.5732,2
2023-07-29 14:00:00,0.2476,0.6213,0.4309,0.5377,1
2023-07-29 15:00:00,0.1663,0.069,0.0833,0.36,1
2023-07-30 09:00:00,0.3064,0.1463,0.2732,0.8822,1
2023-07-30 10:00:00,0.2259,0.0493,0.131,0.5372,2
2023-07-30 13:00:00,0.2275,0.2676,0.2371,0.4896,1
2023-07-30 14:00:00,0.3287,0.0673,0.1016,0.4585,1
2023-07-30 16:00:00,0.2368,0.1279,0.0954,0.7472,1
2023-07-30 17:00:00,0.0483,0.1942,0.1648,0.3367,1
2023-07-30 19:00:00,0.1442,0.0838,0.0467,0.422,1
2023-07-30 22:00:00,0.2403,0.3582,0.1851,0.6,1
2023-08-09 20:00:00,0.0846,0.0386,0.0709,0.4965,1
2023-08-10 11:00:00,0.0741,0.0644,0.0332,0.6766,1
2023-08-13 11:00:00,0.3296,0.0989,0.0718,0.3953,1
2023-08-14 14:00:00,0.1425,0.0094,0.0497,0.6312,1
2023-08-14 16:00:00,0.0579,0.0497,0.007,0.488,1
2023-08-14 22:00:00,0.2114,0.0955,0.154,0.543,1
2023-08-15 01:00:00,-0.0416,0.0593,0.2912,0.5285,1
2023-08-16 11:00:00,0.0171,0.0492,0.001,0.4069,1
2023-08-16 18:00:00,-0.0194,0.0423,0.0,0.459,1
2023-08-17 03:00:00,-0.1336,0.2302,0.0921,0.5793,1
2023-08-17 17:00:00,0.0338,0.0409,0.0,0.4063,1
2023-08-18 10:00:00,0.0221,0.0395,0.069,0.6133,1
2023-08-18 13:00:00,0.1014,0.0789,0.0184,0.4935,1
2023-08-18 17:00:00,0.024,0.0423,0.0,0.3854,1
2023-08-21 00:00:00,-0.1085,0.0669,-0.2283,0.6446,1
2023-08-21 11:00:00,0.0552,0.1311,0.0459,0.5585,1
2023-08-21 14:00:00,0.2749,0.0877,0.1478,0.3925,1
2023-08-21 21:00:00,0.0406,0.0884,0.0666,0.4104,1
2023-08-22 10:00:00,0.0308,0.2683,0.1827,0.3829,1
2023-08-22 18:00:00,0.0454,0.1072,0.0753,0.5141,1
2023-08-22 20:00:00,0.2317,0.0885,0.1467,0.3818,1
2023-08-23 03:00:00,-0.0701,0.1285,0.1419,0.4661,1
2023-08-23 11:00:00,-0.0013,0.0813,0.0494,0.3171,2
2023-08-23 12:00:00,0.1704,0.276,0.2368,0.6044,2
2023-08-23 15:00:00,-0.0314,0.0394,0.0,0.4308,1
2023-08-23 16:00:00,-0.0217,0.0477,0.0869,0.3616,1
2023-08-23 21:00:00,0.0698,0.4867,0.1644,0.6596,1
2023-08-24 01:00:00,0.1265,0.1443,0.2501,0.748,1
2023-08-24 02:00:00,0.2189,0.1175,0.2621,0.4211,1
2023-08-24 03:00:00,0.1364,0.1606,0.2864,0.7398,1
2023-08-24 05:00:00,0.0855,0.2959,-0.0719,0.3167,1
2023-08-24 10:00:00,0.2245,0.0898,0.3478,0.5765,1
2023-08-24 12:00:00,0.0192,0.2753,-0.0225,0.4155,2
2023-08-24 13:00:00,0.0189,0.125,0.2402,0.3947,2
2023-08-24 16:00:00,0.1042,0.1319,0.144,0.4784,1
2023-08-24 17:00:00,0.0382,0.0624,-0.0474,0.5792,1
2023-08-24 19:00:00,0.1376,0.2973,0.1705,0.4872,1
2023-08-25 03:00:00,-0.1701,0.0535,-0.4366,0.6967,2
2023-08-25 10:00:00,-0.0144,0.0506,0.0934,0.8161,1
2023-08-25 12:00:00,-0.1086,0.1606,0.2859,0.2599,1
2023-08-25 13:00:00,0.1192,0.1872,-0.153,0.6164,1
2023-08-25 21:00:00,0.1311,0.0253,0.0342,0.3686,1
2023-08-25 22:00:00,0.2339,0.0033,0.0971,0.4494,1
2023-08-26 02:00:00,0.0489,0.1107,0.0415,0.5773,1
2023-08-26 04:00:00,0.0619,0.0209,0.0053,0.4821,1
2023-08-26 15:00:00,0.0656,0.1713,-0.016,0.4838,1
2023-08-27 07:00:00,0.3003,0.0545,0.0928,0.4524,1
2023-08-27 11:00:00,-0.0073,0.0401,0.083,0.4932,1
2023-08-27 16:00:00,0.1604,0.2072,0.0538,0.6596,3
2023-08-27 19:00:00,0.2345,0.0937,0.2739,0.7405,1
2023-08-28 11:00:00,0.0807,0.1253,0.0052,0.43,2
2023-08-28 12:00:00,0.1094,0.2254,-0.0746,0.6181,1
2023-08-28 15:00:00,0.0168,0.0493,0.0771,0.4834,1
2023-08-29 00:00:00,0.0705,0.0891,0.1764,0.3414,1
2023-08-29 03:00:00,0.192,0.1095,0.072,0.5425,1
2023-08-29 06:00:00,0.2026,0.6494,0.4126,0.3262,1
2023-08-29 09:00:00,0.1953,0.2208,0.1768,0.6343,1
2023-08-29 12:00:00,0.1526,0.1759,0.2246,0.5151,4
2023-08-29 13:00:00,0.1356,0.1225,0.0507,0.5264,3
2023-08-29 14:00:00,0.2351,0.0923,0.0665,0.4949,3
2023-08-29 15:00:00,0.1931,0.2847,0.1726,0.4089,1
2023-08-29 16:00:00,0.217,0.0438,0.1442,0.3158,1
2023-08-29 17:00:00,0.2184,0.3299,0.3551,0.7531,1
2023-08-29 18:00:00,0.2342,0.1922,0.1807,0.6377,2
2023-08-29 19:00:00,0.1725,0.239,0.0446,0.4454,3
2023-08-29 20:00:00,0.2548,0.2603,0.226,0.5339,5
2023-08-29 22:00:00,0.1932,0.2078,0.0852,0.5415,1
2023-08-30 00:00:00,0.213,0.1992,0.095,0.4595,2
2023-08-30 01:00:00,0.339,0.4269,0.3968,0.5511,2
2023-08-30 05:00:00,0.3031,0.199,0.5488,0.6413,1
2023-08-30 06:00:00,0.1012,0.4553,0.1777,0.4669,2
2023-08-30 07:00:00,0.2544,0.588,0.4163,0.5,1
2023-08-30 08:00:00,-0.3517,0.3608,-0.4855,0.5,1
2023-08-30 09:00:00,0.2167,0.253,0.1594,0.4361,3
2023-08-30 10:00:00,0.2336,0.3255,0.288,0.5728,3
2023-08-30 11:00:00,0.1581,0.4321,0.1969,0.6213,4
2023-08-30 12:00:00,0.0944,0.0612,0.0911,0.4974,7
2023-08-30 13:00:00,0.1981,0.3065,0.1456,0.4641,7
2023-08-30 14:00:00,0.1829,0.3103,0.1903,0.449,8
2023-08-30 15:00:00,0.2047,0.1523,0.1458,0.4247,4
2023-08-30 16:00:00,0.1333,0.1879,0.1333,0.5409,4
2023-08-30 17:00:00,0.133,0.1587,0.0469,0.547,5
2023-08-30 19:00:00,0.1649,0.3309,0.1799,0.4338,3
2023-08-30 20:00:00,-0.0144,0.1075,-0.097,0.5254,1
2023-09-07 12:00:00,0.0692,0.089,0.1427,0.646,2
2023-09-07 19:00:00,0.0436,0.0454,-0.101,0.4746,1
2023-09-08 11:00:00,0.1737,0.044,0.0427,0.4069,2
2023-09-08 12:00:00,0.1201,0.2262,0.1463,0.622,1
2023-09-08 15:00:00,-0.0072,0.0443,-0.0089,0.4925,1
2023-09-08 20:00:00,0.0357,0.0876,-0.2819,0.3404,2
2023-09-10 11:00:00,0.236,0.0624,-0.046,0.3751,1
2023-09-11 11:00:00,0.0933,0.0578,0.0402,0.3153,1
2023-09-11 12:00:00,0.1124,0.0747,0.0199,0.3874,1
2023-09-12 18:00:00,-0.0268,0.0886,0.1089,0.6316,1
2023-09-15 11:00:00,0.0289,0.0645,0.0711,0.3787,1
2023-09-15 15:00:00,0.1558,0.1086,0.0892,0.519,1
2023-09-16 02:00:00,0.1438,0.0576,0.061,0.4025,1
2023-09-19 13:00:00,0.1638,0.2076,0.0453,0.3814,1
2023-09-20 20:00:00,0.0587,0.1421,0.0841,0.6901,1
2023-09-22 09:00:00,0.1653,0.4293,0.2606,0.4927,1
2023-09-22 10:00:00,0.3091,0.0985,0.1833,0.4795,1
2023-09-22 12:00:00,0.2455,0.1785,0.2821,0.7789,1
2023-09-22 13:00:00,0.2007,0.1877,0.0823,0.4078,1
2023-09-22 14:00:00,0.2955,0.1889,0.0917,0.5155,1
2023-09-22 16:00:00,0.2431,0.0878,-0.0166,0.3536,1
2023-09-24 19:00:00,-0.0531,0.1765,-0.1566,0.3681,1
2023-09-25 11:00:00,-0.029,0.105,0.0466,0.3079,1
2023-09-25 13:00:00,0.2127,0.158,0.0876,0.422,2
2023-09-25 20:00:00,0.146,0.159,0.2659,0.3768,1
2023-09-25 21:00:00,0.1547,0.0705,0.0,0.4767,1
2023-09-26 14:00:00,0.2158,0.2117,0.318,0.6933,1
2023-09-26 21:00:00,-0.0434,0.1255,0.1649,0.4375,1
2023-09-27 12:00:00,0.204,0.2429,0.2313,0.7,1
2023-09-27 13:00:00,0.1881,0.0546,0.2109,0.4369,1
2023-09-27 23:00:00,0.1515,0.3506,0.2577,0.5381,1
2023-09-28 09:00:00,0.1558,0.1033,0.1007,0.3773,1
2023-09-28 10:00:00,0.0978,0.2163,0.1709,0.6231,3
2023-09-28 11:00:00,0.1191,0.0604,0.1005,0.4202,5
2023-09-28 12:00:00,0.0914,0.0759,-0.1041,0.3466,1
2023-09-28 13:00:00,0.1613,0.268,0.2495,0.4582,1
2023-09-28 14:00:00,0.0015,0.0618,0.0185,0.4853,2
2023-09-28 15:00:00,0.2461,0.0837,-0.1424,0.331,1
2023-09-28 17:00:00,-0.0586,0.0742,0.0827,0.5709,1
2023-09-28 18:00:00,0.0799,0.2108,0.1579,0.4787,2
2023-09-28 19:00:00,0.1114,0.3039,0.1001,0.3819,3
2023-09-28 20:00:00,0.1035,0.2087,0.1568,0.5283,1
2023-09-28 21:00:00,0.1159,0.5247,0.0895,0.5,3
2023-09-29 00:00:00,0.091,0.1443,0.4859,0.3333,1
2023-09-29 05:00:00,-0.0659,0.4632,0.1049,0.5724,1
2023-09-29 08:00:00,0.0741,0.3353,0.0661,0.4,2
2023-09-29 09:00:00,0.2426,0.1988,0.2155,0.588,3
2023-09-29 10:00:00,0.2088,0.2205,0.137,0.4182,4
2023-09-29 11:00:00,0.0734,0.2081,0.1084,0.5821,5
2023-09-29 12:00:00,0.1027,0.1443,0.1179,0.5259,9
2023-09-29 13:00:00,0.0245,0.1292,0.0802,0.4725,3
2023-09-29 14:00:00,0.1493,0.0788,0.1579,0.5413,5
2023-09-29 15:00:00,0.2834,0.2959,0.188,0.3917,2
2023-09-29 16:00:00,0.2255,0.4228,0.1153,0.5451,3
2023-09-29 17:00:00,0.3059,0.3027,0.1705,0.4295,3
2023-09-29 18:00:00,0.2634,0.0765,0.1053,0.825,3
2023-09-29 19:00:00,0.246,0.0233,0.101,0.4838,1
2023-09-29 20:00:00,0.1894,0.2815,0.1897,0.4996,2
2023-09-29 22:00:00,0.1136,0.1487,-0.0262,0.473,1
2023-10-06 20:00:00,0.1856,0.0965,0.1541,0.2994,1
2023-10-09 14:00:00,0.2595,0.0626,0.0,0.5264,1
2023-10-10 14:00:00,0.0217,0.2195,0.1118,0.4623,1
2023-10-13 12:00:00,-0.0633,0.1441,-0.1033,0.4149,1
2023-10-16 14:00:00,-0.0124,0.0813,-0.0743,0.4322,1
2023-10-17 09:00:00,0.3276,0.3616,0.3693,0.6544,1
2023-10-18 11:00:00,0.0902,0.2466,0.0406,0.5004,1
2023-10-18 14:00:00,0.0394,0.0435,0.0486,0.426,1
2023-10-19 10:00:00,-0.0169,0.0699,0.0797,0.4138,1
2023-10-19 13:00:00,0.2413,0.1111,0.0703,0.4164,2
2023-10-19 14:00:00,0.2213,0.1535,0.1339,0.3826,1
2023-10-20 22:00:00,0.1845,0.0038,0.0284,0.4113,1
2023-10-21 11:00:00,0.1399,0.0883,-0.1921,0.3728,1
2023-10-22 13:00:00,0.267,0.6304,0.3755,0.4682,1
2023-10-23 10:00:00,0.1027,0.1798,0.1807,0.5889,2
2023-10-23 11:00:00,-0.0121,0.0991,0.0486,0.3691,1
2023-10-23 12:00:00,0.0552,0.0662,-0.2389,0.3204,1
2023-10-23 13:00:00,0.2201,0.0697,0.0532,0.4169,2
2023-10-24 02:00:00,0.3543,0.213,0.3149,0.4301,1
2023-10-24 03:00:00,0.2275,0.0878,0.1179,0.4072,2
2023-10-24 09:00:00,0.0,0.1853,0.0045,0.3555,1
2023-10-24 10:00:00,-0.0121,0.0527,0.0607,0.41,1
2023-10-24 11:00:00,0.0411,0.0229,-0.0114,0.3399,1
2023-10-24 12:00:00,0.1368,0.0666,0.0,0.3502,1
2023-10-25 11:00:00,0.0196,0.3231,0.2138,0.7291,1
2023-10-25 12:00:00,0.0866,0.1075,0.1659,0.2782,1
2023-10-25 16:00:00,0.2846,0.0426,0.0896,0.3851,1
2023-10-26 04:00:00,-0.0024,0.154,0.2672,0.4618,1
2023-10-26 12:00:00,0.1765,0.1922,0.294,0.6335,3
2023-10-26 13:00:00,0.189,0.0716,0.0895,0.4317,1
2023-10-27 11:00:00,0.1945,0.0788,0.0198,0.3738,2
2023-10-27 12:00:00,0.1581,0.1198,0.1196,0.5123,1
2023-10-27 14:00:00,0.0073,0.0898,0.1357,0.4289,3
2023-10-27 15:00:00,0.2119,0.0745,0.1683,0.6316,2
2023-10-27 16:00:00,0.1344,0.0802,0.0314,0.5025,2
2023-10-27 17:00:00,0.0435,0.0361,0.1077,0.7365,1
2023-10-27 21:00:00,0.083,0.1252,0.1189,0.4317,1
2023-10-28 02:00:00,0.2466,0.0595,0.0189,0.4356,2
2023-10-28 03:00:00,0.3225,0.2478,0.274,0.264,1
2023-10-28 09:00:00,-0.1136,0.0474,0.1486,0.4888,1
2023-10-28 13:00:00,0.098,0.0064,0.0417,0.3602,1
2023-10-28 19:00:00,-0.0482,0.1942,0.225,0.2746,1
2023-10-29 09:00:00,0.071,0.1041,0.1389,0.6336,2
2023-10-29 12:00:00,0.3,0.1123,0.232,0.3295,1
2023-10-30 03:00:00,0.1628,0.0699,0.0557,0.5,2
2023-10-30 05:00:00,0.2663,0.0386,0.0,0.3333,1
2023-10-30 08:00:00,0.2561,0.334,0.0,0.3432,1
2023-10-30 09:00:00,0.1165,0.0624,0.0852,0.4426,4
2023-10-30 10:00:00,0.072,0.1256,0.1234,0.3839,2
2023-10-30 11:00:00,0.2235,0.1541,0.0247,0.6667,1
2023-10-30 12:00:00,0.1048,0.0932,0.1258,0.4145,5
2023-10-30 13:00:00,0.2525,0.2279,0.2648,0.4377,2
2023-10-30 14:00:00,0.2149,0.1374,0.1062,0.513,4
2023-10-30 15:00:00,0.15,0.1499,-0.0034,0.5043,6
2023-10-30 16:00:00,0.1177,0.1203,0.0138,0.5088,2
2023-10-30 17:00:00,0.0773,0.1653,0.0783,0.5539,5
2023-10-30 18:00:00,0.0991,0.1386,0.0755,0.3928,2
2023-10-30 20:00:00,0.1552,0.0684,0.0655,0.3453,1
2023-10-30 21:00:00,0.2219,0.2424,0.2766,0.4521,3
2023-11-06 13:00:00,0.1328,0.0222,0.1018,0.3857,1
2023-11-08 14:00:00,0.0,0.0317,0.0047,0.5501,1
2023-11-10 19:00:00,0.201,0.0995,0.1339,0.435,1
2023-11-13 13:00:00,0.1621,0.1518,0.073,0.4059,2
2023-11-13 15:00:00,0.1169,0.0912,0.131,0.3731,2
2023-11-13 21:00:00,0.1277,0.1218,0.1299,0.4424,1
2023-11-15 13:00:00,0.0382,0.049,-0.069,0.4455,1
2023-11-20 05:00:00,0.1208,0.0621,-0.064,0.5634,1
2023-11-20 18:00:00,0.1029,0.1409,0.0,0.3091,1
2023-11-21 03:00:00,-0.0073,0.0541,0.0,0.5452,1
2023-11-21 05:00:00,0.0947,0.0898,0.4663,0.4421,1
2023-11-21 12:00:00,0.3038,0.2435,0.2435,0.4492,1
2023-11-21 20:00:00,0.0604,0.2441,0.0345,0.4639,1
2023-11-22 02:00:00,0.0,0.0558,-0.0657,0.7527,1
2023-11-22 11:00:00,-0.0704,0.1571,0.0611,0.6011,1
2023-11-22 12:00:00,0.0338,0.1321,0.0101,0.3473,1
2023-11-22 13:00:00,0.1197,0.0425,0.1383,0.3806,2
2023-11-22 16:00:00,0.1991,0.0732,0.1419,0.4615,2
